arquivo,classe,split_origem,largura_px,altura_px,modo_cor,canais,formato,bytes,no_repositorio,origem_hf
assets/ecg/treino/infarto/MI(40).jpg,infarto,treino,227,227,RGB,3,JPEG,40845,sim,data/train/myocardial infarctions/MI(40).jpg
assets/ecg/treino/infarto/MI(41).jpg,infarto,treino,227,227,RGB,3,JPEG,41657,sim,data/train/myocardial infarctions/MI(41).jpg
assets/ecg/treino/infarto/MI(42).jpg,infarto,treino,227,227,RGB,3,JPEG,42291,sim,data/train/myocardial infarctions/MI(42).jpg
assets/ecg/treino/infarto/MI(43).jpg,infarto,treino,227,227,RGB,3,JPEG,41545,sim,data/train/myocardial infarctions/MI(43).jpg
assets/ecg/treino/infarto/MI(44).jpg,infarto,treino,227,227,RGB,3,JPEG,42729,sim,data/train/myocardial infarctions/MI(44).jpg
assets/ecg/treino/infarto/MI(45).jpg,infarto,treino,227,227,RGB,3,JPEG,42953,sim,data/train/myocardial infarctions/MI(45).jpg
assets/ecg/treino/infarto/MI(46).jpg,infarto,treino,227,227,RGB,3,JPEG,42419,sim,data/train/myocardial infarctions/MI(46).jpg
assets/ecg/treino/infarto/MI(47).jpg,infarto,treino,227,227,RGB,3,JPEG,42869,sim,data/train/myocardial infarctions/MI(47).jpg
assets/ecg/treino/infarto/MI(48).jpg,infarto,treino,227,227,RGB,3,JPEG,42132,sim,data/train/myocardial infarctions/MI(48).jpg
assets/ecg/treino/infarto/MI(49).jpg,infarto,treino,227,227,RGB,3,JPEG,41176,sim,data/train/myocardial infarctions/MI(49).jpg
assets/ecg/treino/infarto/MI(5).jpg,infarto,treino,227,227,RGB,3,JPEG,39894,sim,data/train/myocardial infarctions/MI(5).jpg
assets/ecg/treino/infarto/MI(50).jpg,infarto,treino,227,227,RGB,3,JPEG,43288,sim,data/train/myocardial infarctions/MI(50).jpg
assets/ecg/treino/infarto/MI(51).jpg,infarto,treino,227,227,RGB,3,JPEG,42085,sim,data/train/myocardial infarctions/MI(51).jpg
assets/ecg/treino/infarto/MI(52).jpg,infarto,treino,227,227,RGB,3,JPEG,43215,sim,data/train/myocardial infarctions/MI(52).jpg
assets/ecg/treino/infarto/MI(53).jpg,infarto,treino,227,227,RGB,3,JPEG,41899,sim,data/train/myocardial infarctions/MI(53).jpg
assets/ecg/treino/infarto/MI(54).jpg,infarto,treino,227,227,RGB,3,JPEG,46928,sim,data/train/myocardial infarctions/MI(54).jpg
assets/ecg/treino/infarto/MI(55).jpg,infarto,treino,227,227,RGB,3,JPEG,40424,sim,data/train/myocardial infarctions/MI(55).jpg
assets/ecg/treino/infarto/MI(56).jpg,infarto,treino,227,227,RGB,3,JPEG,43244,sim,data/train/myocardial infarctions/MI(56).jpg
assets/ecg/treino/infarto/MI(57).jpg,infarto,treino,227,227,RGB,3,JPEG,42480,sim,data/train/myocardial infarctions/MI(57).jpg
assets/ecg/treino/infarto/MI(58).jpg,infarto,treino,227,227,RGB,3,JPEG,43159,sim,data/train/myocardial infarctions/MI(58).jpg
assets/ecg/treino/infarto/MI(59).jpg,infarto,treino,227,227,RGB,3,JPEG,40863,sim,data/train/myocardial infarctions/MI(59).jpg
assets/ecg/treino/infarto/MI(6).jpg,infarto,treino,227,227,RGB,3,JPEG,44442,sim,data/train/myocardial infarctions/MI(6).jpg
assets/ecg/treino/infarto/MI(60).jpg,infarto,treino,227,227,RGB,3,JPEG,42507,sim,data/train/myocardial infarctions/MI(60).jpg
assets/ecg/treino/infarto/MI(61).jpg,infarto,treino,227,227,RGB,3,JPEG,42568,sim,data/train/myocardial infarctions/MI(61).jpg
assets/ecg/treino/infarto/MI(62).jpg,infarto,treino,227,227,RGB,3,JPEG,45586,sim,data/train/myocardial infarctions/MI(62).jpg
assets/ecg/treino/infarto/MI(63).jpg,infarto,treino,227,227,RGB,3,JPEG,41161,sim,data/train/myocardial infarctions/MI(63).jpg
assets/ecg/treino/infarto/MI(64).jpg,infarto,treino,227,227,RGB,3,JPEG,40867,sim,data/train/myocardial infarctions/MI(64).jpg
assets/ecg/treino/infarto/MI(65).jpg,infarto,treino,227,227,RGB,3,JPEG,39894,sim,data/train/myocardial infarctions/MI(65).jpg
assets/ecg/treino/infarto/MI(66).jpg,infarto,treino,227,227,RGB,3,JPEG,44442,sim,data/train/myocardial infarctions/MI(66).jpg
assets/ecg/treino/infarto/MI(67).jpg,infarto,treino,227,227,RGB,3,JPEG,42271,sim,data/train/myocardial infarctions/MI(67).jpg
assets/ecg/treino/infarto/MI(68).jpg,infarto,treino,227,227,RGB,3,JPEG,43474,sim,data/train/myocardial infarctions/MI(68).jpg
assets/ecg/treino/infarto/MI(69).jpg,infarto,treino,227,227,RGB,3,JPEG,43362,sim,data/train/myocardial infarctions/MI(69).jpg
assets/ecg/treino/infarto/MI(7).jpg,infarto,treino,227,227,RGB,3,JPEG,42271,sim,data/train/myocardial infarctions/MI(7).jpg
assets/ecg/treino/infarto/MI(70).jpg,infarto,treino,227,227,RGB,3,JPEG,40845,sim,data/train/myocardial infarctions/MI(70).jpg
assets/ecg/treino/infarto/MI(71).jpg,infarto,treino,227,227,RGB,3,JPEG,41657,sim,data/train/myocardial infarctions/MI(71).jpg
assets/ecg/treino/infarto/MI(72).jpg,infarto,treino,227,227,RGB,3,JPEG,42291,sim,data/train/myocardial infarctions/MI(72).jpg
assets/ecg/treino/infarto/MI(73).jpg,infarto,treino,227,227,RGB,3,JPEG,41545,sim,data/train/myocardial infarctions/MI(73).jpg
assets/ecg/treino/infarto/MI(74).jpg,infarto,treino,227,227,RGB,3,JPEG,42729,sim,data/train/myocardial infarctions/MI(74).jpg
assets/ecg/treino/infarto/MI(75).jpg,infarto,treino,227,227,RGB,3,JPEG,42953,sim,data/train/myocardial infarctions/MI(75).jpg
assets/ecg/treino/infarto/MI(76).jpg,infarto,treino,227,227,RGB,3,JPEG,42419,sim,data/train/myocardial infarctions/MI(76).jpg
assets/ecg/treino/infarto/MI(77).jpg,infarto,treino,227,227,RGB,3,JPEG,42869,sim,data/train/myocardial infarctions/MI(77).jpg
assets/ecg/treino/infarto/MI(78).jpg,infarto,treino,227,227,RGB,3,JPEG,42132,sim,data/train/myocardial infarctions/MI(78).jpg
assets/ecg/treino/infarto/MI(79).jpg,infarto,treino,227,227,RGB,3,JPEG,41176,sim,data/train/myocardial infarctions/MI(79).jpg
assets/ecg/treino/infarto/MI(8).jpg,infarto,treino,227,227,RGB,3,JPEG,43474,sim,data/train/myocardial infarctions/MI(8).jpg
assets/ecg/treino/infarto/MI(80).jpg,infarto,treino,227,227,RGB,3,JPEG,43288,sim,data/train/myocardial infarctions/MI(80).jpg
assets/ecg/treino/infarto/MI(81).jpg,infarto,treino,227,227,RGB,3,JPEG,42085,sim,data/train/myocardial infarctions/MI(81).jpg
assets/ecg/treino/infarto/MI(82).jpg,infarto,treino,227,227,RGB,3,JPEG,43215,sim,data/train/myocardial infarctions/MI(82).jpg
assets/ecg/treino/infarto/MI(83).jpg,infarto,treino,227,227,RGB,3,JPEG,41899,sim,data/train/myocardial infarctions/MI(83).jpg
assets/ecg/treino/infarto/MI(84).jpg,infarto,treino,227,227,RGB,3,JPEG,46928,sim,data/train/myocardial infarctions/MI(84).jpg
assets/ecg/treino/infarto/MI(85).jpg,infarto,treino,227,227,RGB,3,JPEG,40424,sim,data/train/myocardial infarctions/MI(85).jpg
assets/ecg/treino/infarto/MI(86).jpg,infarto,treino,227,227,RGB,3,JPEG,43244,sim,data/train/myocardial infarctions/MI(86).jpg
assets/ecg/treino/infarto/MI(87).jpg,infarto,treino,227,227,RGB,3,JPEG,42480,sim,data/train/myocardial infarctions/MI(87).jpg
assets/ecg/treino/infarto/MI(88).jpg,infarto,treino,227,227,RGB,3,JPEG,43159,sim,data/train/myocardial infarctions/MI(88).jpg
assets/ecg/treino/infarto/MI(89).jpg,infarto,treino,227,227,RGB,3,JPEG,40863,sim,data/train/myocardial infarctions/MI(89).jpg
assets/ecg/treino/infarto/MI(9).jpg,infarto,treino,227,227,RGB,3,JPEG,43362,sim,data/train/myocardial infarctions/MI(9).jpg
assets/ecg/treino/infarto/MI(90).jpg,infarto,treino,227,227,RGB,3,JPEG,42507,sim,data/train/myocardial infarctions/MI(90).jpg
assets/ecg/treino/infarto/MI(91).jpg,infarto,treino,227,227,RGB,3,JPEG,42568,sim,data/train/myocardial infarctions/MI(91).jpg
assets/ecg/treino/infarto/MI(92).jpg,infarto,treino,227,227,RGB,3,JPEG,45586,sim,data/train/myocardial infarctions/MI(92).jpg
assets/ecg/treino/infarto/MI(93).jpg,infarto,treino,227,227,RGB,3,JPEG,41161,sim,data/train/myocardial infarctions/MI(93).jpg
assets/ecg/treino/infarto/MI(94).jpg,infarto,treino,227,227,RGB,3,JPEG,40867,sim,data/train/myocardial infarctions/MI(94).jpg
assets/ecg/treino/infarto/MI(95).jpg,infarto,treino,227,227,RGB,3,JPEG,39894,sim,data/train/myocardial infarctions/MI(95).jpg
assets/ecg/treino/infarto/MI(96).jpg,infarto,treino,227,227,RGB,3,JPEG,44442,sim,data/train/myocardial infarctions/MI(96).jpg
assets/ecg/treino/infarto/MI(97).jpg,infarto,treino,227,227,RGB,3,JPEG,42271,sim,data/train/myocardial infarctions/MI(97).jpg
assets/ecg/treino/infarto/MI(98).jpg,infarto,treino,227,227,RGB,3,JPEG,43474,sim,data/train/myocardial infarctions/MI(98).jpg
assets/ecg/treino/infarto/MI(99).jpg,infarto,treino,227,227,RGB,3,JPEG,43362,sim,data/train/myocardial infarctions/MI(99).jpg
assets/ecg/treino/normal/Normal(1).jpg,normal,treino,227,227,RGB,3,JPEG,42043,sim,data/train/normal/Normal(1).jpg
assets/ecg/treino/normal/Normal(10).jpg,normal,treino,227,227,RGB,3,JPEG,41385,sim,data/train/normal/Normal(10).jpg
assets/ecg/treino/normal/Normal(100).jpg,normal,treino,227,227,RGB,3,JPEG,40852,sim,data/train/normal/Normal(100).jpg
assets/ecg/treino/normal/Normal(101).jpg,normal,treino,227,227,RGB,3,JPEG,40695,sim,data/train/normal/Normal(101).jpg
assets/ecg/treino/normal/Normal(102).jpg,normal,treino,227,227,RGB,3,JPEG,40797,sim,data/train/normal/Normal(102).jpg
assets/ecg/treino/normal/Normal(103).jpg,normal,treino,227,227,RGB,3,JPEG,41461,sim,data/train/normal/Normal(103).jpg
assets/ecg/treino/normal/Normal(104).jpg,normal,treino,227,227,RGB,3,JPEG,40569,sim,data/train/normal/Normal(104).jpg
assets/ecg/treino/normal/Normal(105).jpg,normal,treino,227,227,RGB,3,JPEG,42142,sim,data/train/normal/Normal(105).jpg
assets/ecg/treino/normal/Normal(106).jpg,normal,treino,227,227,RGB,3,JPEG,40913,sim,data/train/normal/Normal(106).jpg
assets/ecg/treino/normal/Normal(107).jpg,normal,treino,227,227,RGB,3,JPEG,41273,sim,data/train/normal/Normal(107).jpg
assets/ecg/treino/normal/Normal(108).jpg,normal,treino,227,227,RGB,3,JPEG,41651,sim,data/train/normal/Normal(108).jpg
assets/ecg/treino/normal/Normal(109).jpg,normal,treino,227,227,RGB,3,JPEG,41850,sim,data/train/normal/Normal(109).jpg
assets/ecg/treino/normal/Normal(11).jpg,normal,treino,227,227,RGB,3,JPEG,40750,sim,data/train/normal/Normal(11).jpg
assets/ecg/treino/normal/Normal(110).jpg,normal,treino,227,227,RGB,3,JPEG,41386,sim,data/train/normal/Normal(110).jpg
assets/ecg/treino/normal/Normal(111).jpg,normal,treino,227,227,RGB,3,JPEG,42285,sim,data/train/normal/Normal(111).jpg
assets/ecg/treino/normal/Normal(112).jpg,normal,treino,227,227,RGB,3,JPEG,41102,sim,data/train/normal/Normal(112).jpg
assets/ecg/treino/normal/Normal(113).jpg,normal,treino,227,227,RGB,3,JPEG,42346,sim,data/train/normal/Normal(113).jpg
assets/ecg/treino/normal/Normal(114).jpg,normal,treino,227,227,RGB,3,JPEG,42478,sim,data/train/normal/Normal(114).jpg
assets/ecg/treino/normal/Normal(115).jpg,normal,treino,227,227,RGB,3,JPEG,40260,sim,data/train/normal/Normal(115).jpg
assets/ecg/treino/normal/Normal(116).jpg,normal,treino,227,227,RGB,3,JPEG,40707,sim,data/train/normal/Normal(116).jpg
assets/ecg/treino/normal/Normal(117).jpg,normal,treino,227,227,RGB,3,JPEG,43654,sim,data/train/normal/Normal(117).jpg
assets/ecg/treino/normal/Normal(118).jpg,normal,treino,227,227,RGB,3,JPEG,42316,sim,data/train/normal/Normal(118).jpg
assets/ecg/treino/normal/Normal(119).jpg,normal,treino,227,227,RGB,3,JPEG,41229,sim,data/train/normal/Normal(119).jpg
assets/ecg/treino/normal/Normal(12).jpg,normal,treino,227,227,RGB,3,JPEG,40911,sim,data/train/normal/Normal(12).jpg
assets/ecg/treino/normal/Normal(120).jpg,normal,treino,227,227,RGB,3,JPEG,41706,sim,data/train/normal/Normal(120).jpg
assets/ecg/treino/normal/Normal(121).jpg,normal,treino,227,227,RGB,3,JPEG,41411,sim,data/train/normal/Normal(121).jpg
assets/ecg/treino/normal/Normal(122).jpg,normal,treino,227,227,RGB,3,JPEG,42152,sim,data/train/normal/Normal(122).jpg
assets/ecg/treino/normal/Normal(123).jpg,normal,treino,227,227,RGB,3,JPEG,41422,sim,data/train/normal/Normal(123).jpg
assets/ecg/treino/normal/Normal(124).jpg,normal,treino,227,227,RGB,3,JPEG,42507,sim,data/train/normal/Normal(124).jpg
assets/ecg/treino/normal/Normal(125).jpg,normal,treino,227,227,RGB,3,JPEG,41525,sim,data/train/normal/Normal(125).jpg
assets/ecg/treino/normal/Normal(126).jpg,normal,treino,227,227,RGB,3,JPEG,42454,sim,data/train/normal/Normal(126).jpg
assets/ecg/treino/normal/Normal(127).jpg,normal,treino,227,227,RGB,3,JPEG,41498,sim,data/train/normal/Normal(127).jpg
assets/ecg/treino/normal/Normal(128).jpg,normal,treino,227,227,RGB,3,JPEG,41456,sim,data/train/normal/Normal(128).jpg
assets/ecg/treino/normal/Normal(129).jpg,normal,treino,227,227,RGB,3,JPEG,42196,sim,data/train/normal/Normal(129).jpg
assets/ecg/treino/normal/Normal(13).jpg,normal,treino,227,227,RGB,3,JPEG,40439,sim,data/train/normal/Normal(13).jpg
assets/ecg/treino/normal/Normal(130).jpg,normal,treino,227,227,RGB,3,JPEG,41611,sim,data/train/normal/Normal(130).jpg
assets/ecg/treino/normal/Normal(131).jpg,normal,treino,227,227,RGB,3,JPEG,40994,sim,data/train/normal/Normal(131).jpg
assets/ecg/treino/normal/Normal(132).jpg,normal,treino,227,227,RGB,3,JPEG,41833,sim,data/train/normal/Normal(132).jpg
assets/ecg/treino/normal/Normal(133).jpg,normal,treino,227,227,RGB,3,JPEG,41313,sim,data/train/normal/Normal(133).jpg
assets/ecg/treino/normal/Normal(134).jpg,normal,treino,227,227,RGB,3,JPEG,41833,sim,data/train/normal/Normal(134).jpg
assets/ecg/treino/normal/Normal(135).jpg,normal,treino,227,227,RGB,3,JPEG,42436,sim,data/train/normal/Normal(135).jpg
assets/ecg/treino/normal/Normal(136).jpg,normal,treino,227,227,RGB,3,JPEG,41518,sim,data/train/normal/Normal(136).jpg
assets/ecg/treino/normal/Normal(137).jpg,normal,treino,227,227,RGB,3,JPEG,41461,sim,data/train/normal/Normal(137).jpg
assets/ecg/treino/normal/Normal(138).jpg,normal,treino,227,227,RGB,3,JPEG,42272,sim,data/train/normal/Normal(138).jpg
assets/ecg/treino/normal/Normal(139).jpg,normal,treino,227,227,RGB,3,JPEG,40768,sim,data/train/normal/Normal(139).jpg
assets/ecg/treino/normal/Normal(14).jpg,normal,treino,227,227,RGB,3,JPEG,40752,sim,data/train/normal/Normal(14).jpg
assets/ecg/treino/normal/Normal(140).jpg,normal,treino,227,227,RGB,3,JPEG,41227,sim,data/train/normal/Normal(140).jpg
assets/ecg/treino/normal/Normal(141).jpg,normal,treino,227,227,RGB,3,JPEG,42526,sim,data/train/normal/Normal(141).jpg
assets/ecg/treino/normal/Normal(142).jpg,normal,treino,227,227,RGB,3,JPEG,41079,sim,data/train/normal/Normal(142).jpg
assets/ecg/treino/normal/Normal(143).jpg,normal,treino,227,227,RGB,3,JPEG,42043,sim,data/train/normal/Normal(143).jpg
assets/ecg/treino/normal/Normal(144).jpg,normal,treino,227,227,RGB,3,JPEG,40309,sim,data/train/normal/Normal(144).jpg
assets/ecg/treino/normal/Normal(145).jpg,normal,treino,227,227,RGB,3,JPEG,41427,sim,data/train/normal/Normal(145).jpg
assets/ecg/treino/normal/Normal(146).jpg,normal,treino,227,227,RGB,3,JPEG,40674,sim,data/train/normal/Normal(146).jpg
assets/ecg/treino/normal/Normal(147).jpg,normal,treino,227,227,RGB,3,JPEG,41782,sim,data/train/normal/Normal(147).jpg
assets/ecg/treino/normal/Normal(148).jpg,normal,treino,227,227,RGB,3,JPEG,40934,sim,data/train/normal/Normal(148).jpg
assets/ecg/treino/normal/Normal(149).jpg,normal,treino,227,227,RGB,3,JPEG,40950,sim,data/train/normal/Normal(149).jpg
assets/ecg/treino/normal/Normal(15).jpg,normal,treino,227,227,RGB,3,JPEG,41109,sim,data/train/normal/Normal(15).jpg
assets/ecg/treino/normal/Normal(150).jpg,normal,treino,227,227,RGB,3,JPEG,40206,sim,data/train/normal/Normal(150).jpg
assets/ecg/treino/normal/Normal(151).jpg,normal,treino,227,227,RGB,3,JPEG,40352,sim,data/train/normal/Normal(151).jpg
assets/ecg/treino/normal/Normal(152).jpg,normal,treino,227,227,RGB,3,JPEG,41385,sim,data/train/normal/Normal(152).jpg
assets/ecg/treino/normal/Normal(153).jpg,normal,treino,227,227,RGB,3,JPEG,40750,sim,data/train/normal/Normal(153).jpg
assets/ecg/treino/normal/Normal(154).jpg,normal,treino,227,227,RGB,3,JPEG,40911,sim,data/train/normal/Normal(154).jpg
assets/ecg/treino/normal/Normal(155).jpg,normal,treino,227,227,RGB,3,JPEG,40439,sim,data/train/normal/Normal(155).jpg
assets/ecg/treino/normal/Normal(156).jpg,normal,treino,227,227,RGB,3,JPEG,40752,sim,data/train/normal/Normal(156).jpg
assets/ecg/treino/normal/Normal(157).jpg,normal,treino,227,227,RGB,3,JPEG,41109,sim,data/train/normal/Normal(157).jpg
assets/ecg/treino/normal/Normal(158).jpg,normal,treino,227,227,RGB,3,JPEG,41646,sim,data/train/normal/Normal(158).jpg
assets/ecg/treino/normal/Normal(159).jpg,normal,treino,227,227,RGB,3,JPEG,41294,sim,data/train/normal/Normal(159).jpg
assets/ecg/treino/normal/Normal(16).jpg,normal,treino,227,227,RGB,3,JPEG,41646,sim,data/train/normal/Normal(16).jpg
assets/ecg/treino/normal/Normal(160).jpg,normal,treino,227,227,RGB,3,JPEG,41066,sim,data/train/normal/Normal(160).jpg
assets/ecg/treino/normal/Normal(161).jpg,normal,treino,227,227,RGB,3,JPEG,41948,sim,data/train/normal/Normal(161).jpg
assets/ecg/treino/normal/Normal(162).jpg,normal,treino,227,227,RGB,3,JPEG,43374,sim,data/train/normal/Normal(162).jpg
assets/ecg/treino/normal/Normal(163).jpg,normal,treino,227,227,RGB,3,JPEG,45062,sim,data/train/normal/Normal(163).jpg
assets/ecg/treino/normal/Normal(164).jpg,normal,treino,227,227,RGB,3,JPEG,42857,sim,data/train/normal/Normal(164).jpg
assets/ecg/treino/normal/Normal(165).jpg,normal,treino,227,227,RGB,3,JPEG,44223,sim,data/train/normal/Normal(165).jpg
assets/ecg/treino/normal/Normal(166).jpg,normal,treino,227,227,RGB,3,JPEG,44442,sim,data/train/normal/Normal(166).jpg
assets/ecg/treino/normal/Normal(167).jpg,normal,treino,227,227,RGB,3,JPEG,45013,sim,data/train/normal/Normal(167).jpg
assets/ecg/treino/normal/Normal(168).jpg,normal,treino,227,227,RGB,3,JPEG,43498,sim,data/train/normal/Normal(168).jpg
assets/ecg/treino/normal/Normal(169).jpg,normal,treino,227,227,RGB,3,JPEG,41626,sim,data/train/normal/Normal(169).jpg
assets/ecg/treino/normal/Normal(17).jpg,normal,treino,227,227,RGB,3,JPEG,41294,sim,data/train/normal/Normal(17).jpg
assets/ecg/treino/normal/Normal(170).jpg,normal,treino,227,227,RGB,3,JPEG,41652,sim,data/train/normal/Normal(170).jpg
assets/ecg/treino/normal/Normal(171).jpg,normal,treino,227,227,RGB,3,JPEG,42789,sim,data/train/normal/Normal(171).jpg
assets/ecg/treino/normal/Normal(172).jpg,normal,treino,227,227,RGB,3,JPEG,41305,sim,data/train/normal/Normal(172).jpg
assets/ecg/treino/normal/Normal(173).jpg,normal,treino,227,227,RGB,3,JPEG,41758,sim,data/train/normal/Normal(173).jpg
assets/ecg/treino/normal/Normal(174).jpg,normal,treino,227,227,RGB,3,JPEG,41196,sim,data/train/normal/Normal(174).jpg
assets/ecg/treino/normal/Normal(175).jpg,normal,treino,227,227,RGB,3,JPEG,41629,sim,data/train/normal/Normal(175).jpg
assets/ecg/treino/normal/Normal(176).jpg,normal,treino,227,227,RGB,3,JPEG,41067,sim,data/train/normal/Normal(176).jpg
assets/ecg/treino/normal/Normal(177).jpg,normal,treino,227,227,RGB,3,JPEG,41463,sim,data/train/normal/Normal(177).jpg
assets/ecg/treino/normal/Normal(178).jpg,normal,treino,227,227,RGB,3,JPEG,41372,sim,data/train/normal/Normal(178).jpg
assets/ecg/treino/normal/Normal(179).jpg,normal,treino,227,227,RGB,3,JPEG,41669,sim,data/train/normal/Normal(179).jpg
assets/ecg/treino/normal/Normal(18).jpg,normal,treino,227,227,RGB,3,JPEG,41066,sim,data/train/normal/Normal(18).jpg
assets/ecg/treino/normal/Normal(180).jpg,normal,treino,227,227,RGB,3,JPEG,41833,sim,data/train/normal/Normal(180).jpg
assets/ecg/treino/normal/Normal(181).jpg,normal,treino,227,227,RGB,3,JPEG,41847,sim,data/train/normal/Normal(181).jpg
assets/ecg/treino/normal/Normal(182).jpg,normal,treino,227,227,RGB,3,JPEG,42918,sim,data/train/normal/Normal(182).jpg
assets/ecg/treino/normal/Normal(183).jpg,normal,treino,227,227,RGB,3,JPEG,44320,sim,data/train/normal/Normal(183).jpg
assets/ecg/treino/normal/Normal(184).jpg,normal,treino,227,227,RGB,3,JPEG,43256,sim,data/train/normal/Normal(184).jpg
assets/ecg/treino/normal/Normal(185).jpg,normal,treino,227,227,RGB,3,JPEG,44028,sim,data/train/normal/Normal(185).jpg
assets/ecg/treino/normal/Normal(186).jpg,normal,treino,227,227,RGB,3,JPEG,43910,sim,data/train/normal/Normal(186).jpg
assets/ecg/treino/normal/Normal(187).jpg,normal,treino,227,227,RGB,3,JPEG,44417,sim,data/train/normal/Normal(187).jpg
assets/ecg/treino/normal/Normal(188).jpg,normal,treino,227,227,RGB,3,JPEG,44770,sim,data/train/normal/Normal(188).jpg
assets/ecg/treino/normal/Normal(189).jpg,normal,treino,227,227,RGB,3,JPEG,44044,sim,data/train/normal/Normal(189).jpg
assets/ecg/treino/normal/Normal(19).jpg,normal,treino,227,227,RGB,3,JPEG,41948,sim,data/train/normal/Normal(19).jpg
assets/ecg/treino/normal/Normal(190).jpg,normal,treino,227,227,RGB,3,JPEG,44341,sim,data/train/normal/Normal(190).jpg
assets/ecg/treino/normal/Normal(191).jpg,normal,treino,227,227,RGB,3,JPEG,44515,sim,data/train/normal/Normal(191).jpg
assets/ecg/treino/normal/Normal(192).jpg,normal,treino,227,227,RGB,3,JPEG,43599,sim,data/train/normal/Normal(192).jpg
assets/ecg/treino/normal/Normal(193).jpg,normal,treino,227,227,RGB,3,JPEG,44783,sim,data/train/normal/Normal(193).jpg
assets/ecg/treino/normal/Normal(194).jpg,normal,treino,227,227,RGB,3,JPEG,43915,sim,data/train/normal/Normal(194).jpg
assets/ecg/treino/normal/Normal(195).jpg,normal,treino,227,227,RGB,3,JPEG,42715,sim,data/train/normal/Normal(195).jpg
assets/ecg/treino/normal/Normal(196).jpg,normal,treino,227,227,RGB,3,JPEG,43979,sim,data/train/normal/Normal(196).jpg
assets/ecg/treino/normal/Normal(197).jpg,normal,treino,227,227,RGB,3,JPEG,42309,sim,data/train/normal/Normal(197).jpg
assets/ecg/treino/normal/Normal(198).jpg,normal,treino,227,227,RGB,3,JPEG,40713,sim,data/train/normal/Normal(198).jpg
assets/ecg/treino/normal/Normal(199).jpg,normal,treino,227,227,RGB,3,JPEG,41759,sim,data/train/normal/Normal(199).jpg
assets/ecg/treino/normal/Normal(2).jpg,normal,treino,227,227,RGB,3,JPEG,40309,sim,data/train/normal/Normal(2).jpg
assets/ecg/treino/normal/Normal(20).jpg,normal,treino,227,227,RGB,3,JPEG,43374,sim,data/train/normal/Normal(20).jpg
assets/ecg/treino/normal/Normal(200).jpg,normal,treino,227,227,RGB,3,JPEG,42198,sim,data/train/normal/Normal(200).jpg
assets/ecg/treino/normal/Normal(201).jpg,normal,treino,227,227,RGB,3,JPEG,41933,sim,data/train/normal/Normal(201).jpg
assets/ecg/treino/normal/Normal(202).jpg,normal,treino,227,227,RGB,3,JPEG,41513,sim,data/train/normal/Normal(202).jpg
assets/ecg/treino/normal/Normal(203).jpg,normal,treino,227,227,RGB,3,JPEG,42078,sim,data/train/normal/Normal(203).jpg
assets/ecg/treino/normal/Normal(204).jpg,normal,treino,227,227,RGB,3,JPEG,40602,sim,data/train/normal/Normal(204).jpg
assets/ecg/treino/normal/Normal(205).jpg,normal,treino,227,227,RGB,3,JPEG,41744,sim,data/train/normal/Normal(205).jpg
assets/ecg/treino/normal/Normal(206).jpg,normal,treino,227,227,RGB,3,JPEG,41617,sim,data/train/normal/Normal(206).jpg
assets/ecg/treino/normal/Normal(207).jpg,normal,treino,227,227,RGB,3,JPEG,42348,sim,data/train/normal/Normal(207).jpg
assets/ecg/treino/normal/Normal(208).jpg,normal,treino,227,227,RGB,3,JPEG,41096,sim,data/train/normal/Normal(208).jpg
assets/ecg/treino/normal/Normal(209).jpg,normal,treino,227,227,RGB,3,JPEG,42316,sim,data/train/normal/Normal(209).jpg
assets/ecg/treino/normal/Normal(21).jpg,normal,treino,227,227,RGB,3,JPEG,45062,sim,data/train/normal/Normal(21).jpg
assets/ecg/treino/normal/Normal(22).jpg,normal,treino,227,227,RGB,3,JPEG,42857,sim,data/train/normal/Normal(22).jpg
assets/ecg/treino/normal/Normal(23).jpg,normal,treino,227,227,RGB,3,JPEG,44223,sim,data/train/normal/Normal(23).jpg
assets/ecg/treino/normal/Normal(24).jpg,normal,treino,227,227,RGB,3,JPEG,44442,sim,data/train/normal/Normal(24).jpg
assets/ecg/treino/normal/Normal(25).jpg,normal,treino,227,227,RGB,3,JPEG,45013,sim,data/train/normal/Normal(25).jpg
assets/ecg/treino/normal/Normal(26).jpg,normal,treino,227,227,RGB,3,JPEG,43498,sim,data/train/normal/Normal(26).jpg
assets/ecg/treino/normal/Normal(27).jpg,normal,treino,227,227,RGB,3,JPEG,41626,sim,data/train/normal/Normal(27).jpg
assets/ecg/treino/normal/Normal(28).jpg,normal,treino,227,227,RGB,3,JPEG,41652,sim,data/train/normal/Normal(28).jpg
assets/ecg/treino/normal/Normal(29).jpg,normal,treino,227,227,RGB,3,JPEG,42789,sim,data/train/normal/Normal(29).jpg
assets/ecg/treino/normal/Normal(3).jpg,normal,treino,227,227,RGB,3,JPEG,41427,sim,data/train/normal/Normal(3).jpg
assets/ecg/treino/normal/Normal(30).jpg,normal,treino,227,227,RGB,3,JPEG,41305,sim,data/train/normal/Normal(30).jpg
assets/ecg/treino/normal/Normal(31).jpg,normal,treino,227,227,RGB,3,JPEG,41758,sim,data/train/normal/Normal(31).jpg
assets/ecg/treino/normal/Normal(32).jpg,normal,treino,227,227,RGB,3,JPEG,41196,sim,data/train/normal/Normal(32).jpg
assets/ecg/treino/normal/Normal(33).jpg,normal,treino,227,227,RGB,3,JPEG,41629,sim,data/train/normal/Normal(33).jpg
